ts,sym,side,qty,px
2021-02-04 12:15:00,BTC_USDT,SELL,0.0021077516,33309.152
2021-02-04 12:30:00,BTC_USDT,BUY,0.0021016027,33407.797
2021-02-04 12:45:00,BTC_USDT,SELL,0.0021016027,33292.38
2021-02-04 13:00:00,BTC_USDT,BUY,0.0020949545,33399.24
2021-02-04 13:15:00,BTC_USDT,SELL,0.0020949545,33286.016
2021-02-04 13:30:00,BTC_USDT,BUY,0.0020870366,33410.918
2021-02-04 14:30:00,BTC_USDT,SELL,0.0020870366,33257.67
2021-02-04 14:45:00,BTC_USDT,BUY,0.002079289,33381.516
2021-02-04 15:00:00,BTC_USDT,SELL,0.002079289,33264.742
2021-02-04 15:30:00,BTC_USDT,BUY,0.0020736405,33356.754
2021-02-04 15:45:00,BTC_USDT,SELL,0.0020736405,33245.082
2021-02-04 16:15:00,BTC_USDT,BUY,0.002067644,33342.254
2021-02-04 16:30:00,BTC_USDT,SELL,0.002067644,33231.586
2021-02-04 16:45:00,BTC_USDT,BUY,0.002061028,33337.676
2021-02-04 17:30:00,BTC_USDT,SELL,0.002061028,33195.414
2021-02-04 18:00:00,BTC_USDT,BUY,0.002054482,33302.727
2021-02-04 20:00:00,BTC_USDT,SELL,0.002054482,33132.863
2021-02-04 20:45:00,BTC_USDT,BUY,0.0020490007,33221.027
2021-02-04 23:15:00,BTC_USDT,SELL,0.0020490007,33038.098
2021-02-04 23:30:00,BTC_USDT,BUY,0.002041765,33157.504
2021-02-05 00:15:00,BTC_USDT,SELL,0.002041765,33063.938
2021-02-05 01:15:00,BTC_USDT,BUY,0.002031791,33226.79
2021-02-05 01:30:00,BTC_USDT,SELL,0.002031791,33133.668
2021-02-05 01:45:00,BTC_USDT,BUY,0.0020233295,33271.81
2021-02-05 02:15:00,BTC_USDT,SELL,0.0020233295,33177.67
2021-02-05 02:30:00,BTC_USDT,BUY,0.00201583,33301.363
2021-02-05 03:30:00,BTC_USDT,SELL,0.00201583,33240.867
2021-02-05 03:45:00,BTC_USDT,BUY,0.002007983,33371.734
2021-02-05 04:30:00,BTC_USDT,SELL,0.002007983,33302.09
2021-02-05 04:45:00,BTC_USDT,BUY,0.0019997992,33438.28
2021-02-05 05:15:00,BTC_USDT,SELL,0.0019997992,33342.332
2021-02-05 05:30:00,BTC_USDT,BUY,0.0019927814,33460.73
2021-02-05 06:30:00,BTC_USDT,SELL,0.0019927814,33400.28
2021-02-05 06:45:00,BTC_USDT,BUY,0.0019851062,33529.633
2021-02-05 08:00:00,BTC_USDT,SELL,0.0019851062,33482.113
2021-02-05 08:15:00,BTC_USDT,BUY,0.0019776884,33609.89
2021-02-05 08:45:00,BTC_USDT,SELL,0.0019776884,33531.27
2021-02-05 09:00:00,BTC_USDT,BUY,0.001970695,33647.99
2021-02-05 10:45:00,BTC_USDT,SELL,0.001970695,33628.746
2021-02-05 11:15:00,BTC_USDT,BUY,0.0019627952,33763.027
2021-02-05 12:15:00,BTC_USDT,SELL,0.0019627952,33708.754
2021-02-05 12:30:00,BTC_USDT,BUY,0.0019556333,33830.434
2021-02-05 14:00:00,BTC_USDT,SELL,0.0019556333,33802.312
2021-02-05 14:15:00,BTC_USDT,BUY,0.0019482949,33927.055
2021-02-05 15:00:00,BTC_USDT,SELL,0.0019482949,33846.477
2021-02-05 15:15:00,BTC_USDT,BUY,0.0019414771,33963.797
2021-02-05 17:15:00,BTC_USDT,SELL,0.001941477,33948.824
2021-02-05 17:30:00,BTC_USDT,BUY,0.0019341685,34076.605
2021-02-05 18:00:00,BTC_USDT,SELL,0.0019341685,33988.5
2021-02-05 18:15:00,BTC_USDT,BUY,0.0019273799,34108.438
2021-02-05 19:30:00,BTC_USDT,SELL,0.0019273799,34057.484
2021-02-05 20:00:00,BTC_USDT,BUY,0.001919982,34187.785
2021-02-05 20:30:00,BTC_USDT,SELL,0.001919982,34108.71
2021-02-05 20:45:00,BTC_USDT,BUY,0.0019131892,34230.758
2021-02-05 22:00:00,BTC_USDT,SELL,0.0019131892,34183.414
2021-02-05 22:15:00,BTC_USDT,BUY,0.0019062313,34308.49
2021-02-05 23:30:00,BTC_USDT,SELL,0.0019062313,34245.504
2021-02-05 23:45:00,BTC_USDT,BUY,0.0019014664,34331.395
2021-02-06 00:15:00,BTC_USDT,SELL,0.0019014664,34231.5
2021-02-06 00:30:00,BTC_USDT,BUY,0.0018948074,34351.727
2021-02-06 00:45:00,BTC_USDT,SELL,0.0018948074,34243.47
2021-02-06 01:15:00,BTC_USDT,BUY,0.0018874479,34374.402
2021-02-06 01:30:00,BTC_USDT,SELL,0.0018874479,34268.63
2021-02-06 01:45:00,BTC_USDT,BUY,0.0018806283,34392.71
2021-02-06 03:30:00,BTC_USDT,SELL,0.0018806283,34339.1
2021-02-06 04:15:00,BTC_USDT,BUY,0.001873187,34475.96
2021-02-06 05:15:00,BTC_USDT,SELL,0.0018731869,34387.445
2021-02-06 05:30:00,BTC_USDT,BUY,0.0018664355,34509.58
2021-02-06 05:45:00,BTC_USDT,SELL,0.0018664355,34407.797
2021-02-06 06:00:00,BTC_USDT,BUY,0.0018594383,34537.246
2021-02-06 06:30:00,BTC_USDT,SELL,0.0018594381,34442.688
2021-02-06 06:45:00,BTC_USDT,BUY,0.0018529781,34560.543
2021-02-06 08:45:00,BTC_USDT,SELL,0.001852978,34504.184
2021-02-06 09:00:00,BTC_USDT,BUY,0.0018460938,34635.227
2021-02-06 09:15:00,BTC_USDT,SELL,0.0018460938,34531.47
2021-02-06 09:30:00,BTC_USDT,BUY,0.0018395911,34654.39
2021-02-06 10:00:00,BTC_USDT,SELL,0.0018395911,34555.656
2021-02-06 10:30:00,BTC_USDT,BUY,0.0018326876,34686.71
2021-02-06 11:45:00,BTC_USDT,SELL,0.0018326876,34618.508
2021-02-06 12:00:00,BTC_USDT,BUY,0.0018263014,34736.83
2021-02-06 14:00:00,BTC_USDT,SELL,0.0018263014,34681.145
2021-02-06 15:15:00,BTC_USDT,BUY,0.0018175633,34848.785
2021-02-06 16:15:00,BTC_USDT,SELL,0.0018175633,34763.082
2021-02-06 16:30:00,BTC_USDT,BUY,0.00181103,34886.176
2021-02-06 16:45:00,BTC_USDT,SELL,0.00181103,34766.273
2021-02-06 17:30:00,BTC_USDT,BUY,0.0018034517,34910.773
2021-02-06 17:45:00,BTC_USDT,SELL,0.0018034517,34805.67
2021-02-06 18:00:00,BTC_USDT,BUY,0.0017972891,34924.777
2021-02-06 21:00:00,BTC_USDT,SELL,0.0017972891,34903.395
2021-02-06 21:45:00,BTC_USDT,BUY,0.0017902796,35039.176
2021-02-06 23:00:00,BTC_USDT,SELL,0.0017902796,34967.97
2021-02-06 23:15:00,BTC_USDT,BUY,0.0017833983,35101.453
2021-02-07 00:15:00,BTC_USDT,SELL,0.0017833983,34985.785
2021-02-07 00:30:00,BTC_USDT,BUY,0.0017772901,35103.94
2021-02-07 00:45:00,BTC_USDT,SELL,0.0017772901,34983.504
2021-02-07 01:15:00,BTC_USDT,BUY,0.0017713842,35102.42
2021-02-07 02:15:00,BTC_USDT,SELL,0.0017713842,34967.043
2021-02-07 02:30:00,BTC_USDT,BUY,0.0017649308,35094.777
2021-02-07 03:30:00,BTC_USDT,SELL,0.0017649308,34960.68
2021-02-07 03:45:00,BTC_USDT,BUY,0.001758825,35080.17
2021-02-07 04:00:00,BTC_USDT,SELL,0.001758825,34940.18
2021-02-07 04:45:00,BTC_USDT,BUY,0.0017530035,35054.06
2021-02-07 05:45:00,BTC_USDT,SELL,0.0017530035,34922.297
2021-02-07 06:00:00,BTC_USDT,BUY,0.0017467958,35046.953
2021-02-07 07:00:00,BTC_USDT,SELL,0.0017467958,34917.684
2021-02-07 07:30:00,BTC_USDT,BUY,0.0017405184,35041.2
2021-02-07 08:15:00,BTC_USDT,SELL,0.0017405184,34910.08
2021-02-07 08:30:00,BTC_USDT,BUY,0.0017345102,35029.996
2021-02-07 08:45:00,BTC_USDT,SELL,0.0017345102,34889.14
2021-02-07 09:00:00,BTC_USDT,BUY,0.001729183,34999.137
2021-02-07 10:00:00,BTC_USDT,SELL,0.001729183,34849.047
2021-02-07 10:15:00,BTC_USDT,BUY,0.0017236826,34959.984
2021-02-07 10:30:00,BTC_USDT,SELL,0.0017236826,34816.434
2021-02-07 10:45:00,BTC_USDT,BUY,0.0017177984,34934.188
2021-02-07 12:15:00,BTC_USDT,SELL,0.0017177984,34778.42
2021-02-07 12:30:00,BTC_USDT,BUY,0.00171184,34898.055
2021-02-07 12:45:00,BTC_USDT,SELL,0.00171184,34777.754
2021-02-07 13:15:00,BTC_USDT,BUY,0.0017060159,34894.094
2021-02-07 13:30:00,BTC_USDT,SELL,0.0017060159,34766.184
2021-02-07 13:45:00,BTC_USDT,BUY,0.0016997891,34892.484
2021-02-07 15:45:00,BTC_USDT,SELL,0.0016997891,34748.824
2021-02-07 16:00:00,BTC_USDT,BUY,0.0016943781,34862.297
2021-02-07 16:45:00,BTC_USDT,SELL,0.0016943781,34725.16
2021-02-07 17:00:00,BTC_USDT,BUY,0.0016881614,34854.4
2021-02-07 17:15:00,BTC_USDT,SELL,0.0016881614,34736.1
2021-02-07 17:30:00,BTC_USDT,BUY,0.0016827516,34847.633
2021-02-07 19:15:00,BTC_USDT,SELL,0.0016827516,34703.145
2021-02-07 19:30:00,BTC_USDT,BUY,0.0016770904,34822.15
2021-02-07 19:45:00,BTC_USDT,SELL,0.0016770904,34701.01
2021-02-07 20:45:00,BTC_USDT,BUY,0.0016715961,34816.94
2021-02-07 21:30:00,BTC_USDT,SELL,0.0016715961,34690.426
2021-02-07 21:45:00,BTC_USDT,BUY,0.0016656416,34815.336
2021-02-07 22:00:00,BTC_USDT,SELL,0.0016656416,34695.105
2021-02-07 22:15:00,BTC_USDT,BUY,0.0016603761,34805.316
2021-02-07 22:45:00,BTC_USDT,SELL,0.0016603761,34679.168
2021-02-07 23:00:00,BTC_USDT,BUY,0.0016548076,34795.527
2021-02-08 00:15:00,BTC_USDT,SELL,0.0016548076,34824.684
2021-02-08 01:15:00,BTC_USDT,BUY,0.0016370665,35203.195
2021-02-08 01:30:00,BTC_USDT,SELL,0.0016370665,35170.277
2021-02-08 01:45:00,BTC_USDT,BUY,0.0016290351,35346.05
2021-02-08 02:15:00,BTC_USDT,SELL,0.0016290351,35386.812
2021-02-08 02:30:00,BTC_USDT,BUY,0.0016214858,35553.793
2021-02-08 03:30:00,BTC_USDT,SELL,0.0016214858,35737.96
2021-02-08 03:45:00,BTC_USDT,BUY,0.0016137947,35909.13
2021-02-08 04:15:00,BTC_USDT,SELL,0.0016137947,35949.285
2021-02-08 04:30:00,BTC_USDT,BUY,0.0016061174,36118.133
2021-02-08 05:00:00,BTC_USDT,SELL,0.0016061174,36153.703
2021-02-08 05:15:00,BTC_USDT,BUY,0.0015983249,36331.754
2021-02-08 05:45:00,BTC_USDT,SELL,0.0015983249,36372.215
2021-02-08 06:15:00,BTC_USDT,BUY,0.0015876914,36612.89
2021-02-08 07:00:00,BTC_USDT,SELL,0.0015876914,36722.9
2021-02-08 07:30:00,BTC_USDT,BUY,0.0015769574,36969.9
2021-02-08 07:45:00,BTC_USDT,SELL,0.0015769574,36922.406
2021-02-08 08:00:00,BTC_USDT,BUY,0.0015690309,37112.027
2021-02-08 08:15:00,BTC_USDT,SELL,0.0015690309,37068.16
2021-02-08 08:30:00,BTC_USDT,BUY,0.0015617312,37240.7
2021-02-08 11:15:00,BTC_USDT,SELL,0.0015617312,37908.695
2021-02-08 11:30:00,BTC_USDT,BUY,0.0015543805,38085.89
2021-02-08 11:45:00,BTC_USDT,SELL,0.0015543805,38044.066
2021-02-08 12:15:00,BTC_USDT,BUY,0.0015443288,38288.457
2021-02-08 13:30:00,BTC_USDT,SELL,0.0015443288,38535.38
2021-02-08 14:00:00,BTC_USDT,BUY,0.0015341175,38790.996
2021-02-08 14:15:00,BTC_USDT,SELL,0.0015341175,38743.414
2021-02-08 14:30:00,BTC_USDT,BUY,0.0015268149,38930.68
2021-02-08 15:00:00,BTC_USDT,SELL,0.0015268149,38966.83
2021-02-08 15:15:00,BTC_USDT,BUY,0.0015198638,39148.215
2021-02-08 15:30:00,BTC_USDT,SELL,0.0015198638,39099.332
2021-02-08 15:45:00,BTC_USDT,BUY,0.0015128688,39282.95
2021-02-08 17:15:00,BTC_USDT,SELL,0.0015128688,39591.12
2021-02-08 17:30:00,BTC_USDT,BUY,0.0015061378,39770.574
2021-02-08 18:15:00,BTC_USDT,SELL,0.0015061378,39864.875
2021-02-08 18:30:00,BTC_USDT,BUY,0.0014993171,40044.875
2021-02-08 20:15:00,BTC_USDT,SELL,0.0014993171,40425.46
2021-02-08 20:45:00,BTC_USDT,BUY,0.0014897933,40683.46
2021-02-08 21:00:00,BTC_USDT,SELL,0.0014897933,40632.746
2021-02-08 21:15:00,BTC_USDT,BUY,0.0014829641,40816.867
2021-02-08 21:30:00,BTC_USDT,SELL,0.0014829641,40764.973
2021-02-08 21:45:00,BTC_USDT,BUY,0.0014762358,40948.72
2021-02-08 23:30:00,BTC_USDT,SELL,0.0014762358,41331.395
2021-02-08 23:45:00,BTC_USDT,BUY,0.0014705411,41488.13
2021-02-09 00:15:00,BTC_USDT,SELL,0.0014705411,41352.41
2021-02-09 00:30:00,BTC_USDT,BUY,0.001465618,41490.965
2021-02-09 00:45:00,BTC_USDT,SELL,0.001465618,41342.652
2021-02-09 01:15:00,BTC_USDT,BUY,0.001460696,41480.168
2021-02-09 03:30:00,BTC_USDT,SELL,0.001460696,41328.945
2021-02-09 03:45:00,BTC_USDT,BUY,0.0014555461,41475.76
2021-02-09 05:30:00,BTC_USDT,SELL,0.0014555461,41332.73
2021-02-09 05:45:00,BTC_USDT,BUY,0.0014505305,41474.41
2021-02-09 07:15:00,BTC_USDT,SELL,0.0014505305,41337.24
2021-02-09 08:15:00,BTC_USDT,BUY,0.0014453261,41485.367
2021-02-09 08:45:00,BTC_USDT,SELL,0.0014453261,41339.52
2021-02-09 09:00:00,BTC_USDT,BUY,0.001440028,41492.164
2021-02-09 09:30:00,BTC_USDT,SELL,0.001440028,41344.707
2021-02-09 09:45:00,BTC_USDT,BUY,0.0014353307,41481.668
2021-02-09 10:00:00,BTC_USDT,SELL,0.0014353307,41314.367
2021-02-09 10:15:00,BTC_USDT,BUY,0.0014306989,41448.22
2021-02-09 10:45:00,BTC_USDT,SELL,0.0014306989,41312.434
2021-02-09 11:00:00,BTC_USDT,BUY,0.0014261522,41447.137
2021-02-09 11:15:00,BTC_USDT,SELL,0.0014261522,41304.23
2021-02-09 11:30:00,BTC_USDT,BUY,0.0014212757,41448.605
2021-02-09 12:00:00,BTC_USDT,SELL,0.0014212757,41282.02
2021-02-09 12:15:00,BTC_USDT,BUY,0.001416088,41430.953
2021-02-09 12:45:00,BTC_USDT,SELL,0.001416088,41289.734
2021-02-09 13:00:00,BTC_USDT,BUY,0.001411074,41436.445
2021-02-09 13:30:00,BTC_USDT,SELL,0.001411074,41280.33
2021-02-09 13:45:00,BTC_USDT,BUY,0.0014059326,41431.49
2021-02-09 14:00:00,BTC_USDT,SELL,0.0014059326,41293.992
2021-02-09 14:30:00,BTC_USDT,BUY,0.0014011522,41437.25
2021-02-09 14:45:00,BTC_USDT,SELL,0.0014011522,41283.91
2021-02-09 15:30:00,BTC_USDT,BUY,0.001396446,41426.52
2021-02-09 16:30:00,BTC_USDT,SELL,0.001396446,41293.93
2021-02-09 17:45:00,BTC_USDT,BUY,0.0013914307,41439.285
2021-02-09 18:00:00,BTC_USDT,SELL,0.0013914307,41297.09
2021-02-09 18:15:00,BTC_USDT,BUY,0.0013863703,41446.277
2021-02-09 19:45:00,BTC_USDT,SELL,0.0013863703,41285.33
2021-02-09 20:30:00,BTC_USDT,BUY,0.0013817509,41425.633
2021-02-09 20:45:00,BTC_USDT,SELL,0.0013817509,41276.016
2021-02-09 21:15:00,BTC_USDT,BUY,0.0013767234,41424.355
2021-02-09 21:30:00,BTC_USDT,SELL,0.0013767234,41282.906
2021-02-09 21:45:00,BTC_USDT,BUY,0.0013720392,41427.312
2021-02-09 22:15:00,BTC_USDT,SELL,0.0013720392,41266.086
2021-02-09 22:30:00,BTC_USDT,BUY,0.0013676552,41399.266
2021-02-09 23:15:00,BTC_USDT,SELL,0.0013676552,41264.504
2021-02-09 23:45:00,BTC_USDT,BUY,0.001364797,41354.125
2021-02-10 00:15:00,BTC_USDT,SELL,0.001364797,41197.734
2021-02-10 01:15:00,BTC_USDT,BUY,0.0013624814,41270.234
2021-02-10 02:15:00,BTC_USDT,SELL,0.0013624814,41083.242
2021-02-10 02:30:00,BTC_USDT,BUY,0.0013585795,41204.742
2021-02-10 03:30:00,BTC_USDT,SELL,0.0013585795,41013.973
2021-02-10 04:00:00,BTC_USDT,BUY,0.0013544298,41138.99
2021-02-10 04:15:00,BTC_USDT,SELL,0.0013544298,40966.65
2021-02-10 04:30:00,BTC_USDT,BUY,0.0013507097,41082.062
2021-02-10 04:45:00,BTC_USDT,SELL,0.0013507097,40931.418
2021-02-10 05:00:00,BTC_USDT,BUY,0.001347044,41045.383
2021-02-10 05:15:00,BTC_USDT,SELL,0.001347044,40889.266
2021-02-10 05:45:00,BTC_USDT,BUY,0.0013433924,41000.61
2021-02-10 06:45:00,BTC_USDT,SELL,0.0013433924,40787.41
2021-02-10 07:00:00,BTC_USDT,BUY,0.001339465,40904.34
2021-02-10 07:15:00,BTC_USDT,SELL,0.001339465,40751.695
2021-02-10 07:45:00,BTC_USDT,BUY,0.0013364364,40847.395
2021-02-10 09:45:00,BTC_USDT,SELL,0.0013364364,40590.363
2021-02-10 10:00:00,BTC_USDT,BUY,0.0013320771,40725.777
2021-02-10 11:00:00,BTC_USDT,SELL,0.0013320771,40531.984
2021-02-10 11:15:00,BTC_USDT,BUY,0.0013278896,40658.426
2021-02-10 11:30:00,BTC_USDT,SELL,0.0013278896,40512.15
2021-02-10 11:45:00,BTC_USDT,BUY,0.0013242846,40625.656
2021-02-10 14:00:00,BTC_USDT,SELL,0.0013242846,40358.223
2021-02-10 14:15:00,BTC_USDT,BUY,0.0013199735,40493.145
2021-02-10 14:45:00,BTC_USDT,SELL,0.0013199735,40329.152
2021-02-10 15:00:00,BTC_USDT,BUY,0.0013158652,40452.406
2021-02-10 15:45:00,BTC_USDT,SELL,0.0013158652,40273.406
2021-02-10 16:00:00,BTC_USDT,BUY,0.0013116313,40399.996
2021-02-10 16:30:00,BTC_USDT,SELL,0.0013116313,40230.605
2021-02-10 16:45:00,BTC_USDT,BUY,0.0013075055,40359.21
2021-02-10 17:15:00,BTC_USDT,SELL,0.0013075055,40194.07
2021-02-10 17:30:00,BTC_USDT,BUY,0.0013035293,40313.57
2021-02-10 17:45:00,BTC_USDT,SELL,0.0013035293,40152.637
2021-02-10 18:00:00,BTC_USDT,BUY,0.0012990983,40289.39
2021-02-10 19:30:00,BTC_USDT,SELL,0.0012990983,40069.78
2021-02-10 19:45:00,BTC_USDT,BUY,0.0012946163,40204.867
2021-02-10 20:30:00,BTC_USDT,SELL,0.0012946163,40026.848
2021-02-10 21:00:00,BTC_USDT,BUY,0.001291055,40137.637
2021-02-10 22:45:00,BTC_USDT,SELL,0.001291055,39908.355
2021-02-10 23:00:00,BTC_USDT,BUY,0.0012867741,40038.027
2021-02-11 00:15:00,BTC_USDT,SELL,0.0012867741,39929.5
2021-02-11 00:30:00,BTC_USDT,BUY,0.0012818114,40083.855
2021-02-11 00:45:00,BTC_USDT,SELL,0.0012818114,39995.043
2021-02-11 01:15:00,BTC_USDT,BUY,0.001276194,40174.105
2021-02-11 01:30:00,BTC_USDT,SELL,0.001276194,40074.156
2021-02-11 01:45:00,BTC_USDT,BUY,0.0012714403,40222.062
2021-02-11 02:15:00,BTC_USDT,SELL,0.0012714403,40137.84
2021-02-11 02:30:00,BTC_USDT,BUY,0.0012661279,40303.918
2021-02-11 03:30:00,BTC_USDT,SELL,0.0012661279,40302.062
2021-02-11 03:45:00,BTC_USDT,BUY,0.0012607543,40475.688
2021-02-11 04:45:00,BTC_USDT,SELL,0.0012607543,40451.645
2021-02-11 05:00:00,BTC_USDT,BUY,0.0012561227,40601.09
2021-02-11 05:15:00,BTC_USDT,SELL,0.0012561227,40493.68
2021-02-11 05:45:00,BTC_USDT,BUY,0.0012504569,40681.08
2021-02-11 06:00:00,BTC_USDT,SELL,0.0012504569,40590.26
2021-02-11 06:30:00,BTC_USDT,BUY,0.0012446344,40783.0
2021-02-11 06:45:00,BTC_USDT,SELL,0.0012446344,40686.92
2021-02-11 07:00:00,BTC_USDT,BUY,0.0012398242,40844.453
2021-02-11 08:00:00,BTC_USDT,SELL,0.0012398242,40842.027
2021-02-11 08:15:00,BTC_USDT,BUY,0.0012346498,41015.6
2021-02-11 09:15:00,BTC_USDT,SELL,0.0012346498,41006.7
2021-02-11 09:30:00,BTC_USDT,BUY,0.0012294203,41181.93
2021-02-11 10:00:00,BTC_USDT,SELL,0.0012294203,41110.13
2021-02-11 10:15:00,BTC_USDT,BUY,0.0012244763,41274.73
2021-02-11 10:30:00,BTC_USDT,SELL,0.0012244763,41175.93
2021-02-11 10:45:00,BTC_USDT,BUY,0.0012200137,41327.363
2021-02-11 11:00:00,BTC_USDT,SELL,0.0012200137,41224.418
2021-02-11 11:15:00,BTC_USDT,BUY,0.0012153563,41378.77
2021-02-11 11:30:00,BTC_USDT,SELL,0.0012153563,41283.996
2021-02-11 12:45:00,BTC_USDT,BUY,0.0012067511,41574.363
2021-02-11 13:00:00,BTC_USDT,SELL,0.0012067511,41472.324
2021-02-11 13:15:00,BTC_USDT,BUY,0.0012022617,41629.824
2021-02-11 13:45:00,BTC_USDT,SELL,0.0012022617,41549.164
2021-02-11 14:00:00,BTC_USDT,BUY,0.0011978188,41700.766
2021-02-11 16:15:00,BTC_USDT,SELL,0.0011978188,41831.555
2021-02-11 16:30:00,BTC_USDT,BUY,0.0011931518,41997.95
2021-02-11 16:45:00,BTC_USDT,SELL,0.0011931518,41900.617
2021-02-11 17:00:00,BTC_USDT,BUY,0.0011886774,42055.105
2021-02-11 18:00:00,BTC_USDT,SELL,0.0011886774,42048.086
2021-02-11 18:30:00,BTC_USDT,BUY,0.0011834357,42232.93
2021-02-12 00:15:00,BTC_USDT,SELL,0.0011834357,42704.56
2021-02-12 00:30:00,BTC_USDT,BUY,0.0011795829,42845.58
2021-02-12 00:45:00,BTC_USDT,SELL,0.0011795829,42703.152
2021-02-12 01:15:00,BTC_USDT,BUY,0.0011762861,42821.164
2021-02-12 03:30:00,BTC_USDT,SELL,0.0011762861,42631.984
2021-02-12 04:00:00,BTC_USDT,BUY,0.001173049,42751.793
2021-02-12 05:15:00,BTC_USDT,SELL,0.001173049,42563.11
2021-02-12 05:45:00,BTC_USDT,BUY,0.0011698711,42679.87
2021-02-12 06:15:00,BTC_USDT,SELL,0.0011698711,42535.25
2021-02-12 06:30:00,BTC_USDT,BUY,0.0011663373,42663.42
2021-02-12 07:00:00,BTC_USDT,SELL,0.0011663373,42521.676
2021-02-12 07:15:00,BTC_USDT,BUY,0.001162425,42660.746
2021-02-12 07:45:00,BTC_USDT,SELL,0.001162425,42516.023
2021-02-12 08:45:00,BTC_USDT,BUY,0.0011592828,42629.75
2021-02-12 10:30:00,BTC_USDT,SELL,0.0011592828,42454.17
2021-02-12 10:45:00,BTC_USDT,BUY,0.0011554181,42599.215
2021-02-12 11:00:00,BTC_USDT,SELL,0.0011554181,42463.97
2021-02-12 11:30:00,BTC_USDT,BUY,0.0011519241,42589.547
2021-02-12 12:00:00,BTC_USDT,SELL,0.0011519241,42440.15
2021-02-12 12:15:00,BTC_USDT,BUY,0.0011482954,42576.086
2021-02-12 13:30:00,BTC_USDT,SELL,0.0011482954,42397.902
2021-02-12 14:00:00,BTC_USDT,BUY,0.0011448129,42530.895
2021-02-12 15:00:00,BTC_USDT,SELL,0.0011448129,42349.02
2021-02-12 15:30:00,BTC_USDT,BUY,0.0011414058,42473.883
2021-02-12 15:45:00,BTC_USDT,SELL,0.0011414058,42329.89
2021-02-12 16:45:00,BTC_USDT,BUY,0.0011379246,42463.168
2021-02-12 17:30:00,BTC_USDT,SELL,0.0011379246,42311.246
2021-02-12 18:00:00,BTC_USDT,BUY,0.001134779,42431.12
2021-02-12 18:45:00,BTC_USDT,SELL,0.001134779,42277.3
2021-02-12 19:00:00,BTC_USDT,BUY,0.001131227,42414.055
2021-02-12 19:30:00,BTC_USDT,SELL,0.001131227,42267.836
2021-02-12 19:45:00,BTC_USDT,BUY,0.001127773,42393.234
2021-02-12 20:15:00,BTC_USDT,SELL,0.001127773,42247.99
2021-02-12 21:15:00,BTC_USDT,BUY,0.0011249046,42359.094
2021-02-12 21:45:00,BTC_USDT,SELL,0.0011249046,42215.02
2021-02-12 22:15:00,BTC_USDT,BUY,0.0011217643,42335.047
2021-02-12 22:30:00,BTC_USDT,SELL,0.0011217643,42196.83
2021-02-12 22:45:00,BTC_USDT,BUY,0.0011184326,42318.11
2021-02-13 00:15:00,BTC_USDT,SELL,0.0011184326,42120.066
2021-02-13 01:15:00,BTC_USDT,BUY,0.001114886,42255.375
2021-02-13 01:30:00,BTC_USDT,SELL,0.001114886,42108.49
2021-02-13 01:45:00,BTC_USDT,BUY,0.0011111243,42254.418
2021-02-13 02:15:00,BTC_USDT,SELL,0.0011111243,42093.547
2021-02-13 02:30:00,BTC_USDT,BUY,0.0011067762,42257.75
2021-02-13 03:30:00,BTC_USDT,SELL,0.0011067762,42113.285
2021-02-13 03:45:00,BTC_USDT,BUY,0.0011027586,42266.64
2021-02-13 04:15:00,BTC_USDT,SELL,0.0011027586,42105.957
2021-02-13 05:00:00,BTC_USDT,BUY,0.0010989258,42250.273
2021-02-13 05:15:00,BTC_USDT,SELL,0.0010989258,42082.246
2021-02-13 05:30:00,BTC_USDT,BUY,0.001094953,42239.152
2021-02-13 06:00:00,BTC_USDT,SELL,0.001094953,42093.215
2021-02-13 06:15:00,BTC_USDT,BUY,0.0010912421,42236.203
2021-02-13 07:15:00,BTC_USDT,SELL,0.0010912421,42084.184
2021-02-13 07:30:00,BTC_USDT,BUY,0.0010874366,42227.676
2021-02-13 08:00:00,BTC_USDT,SELL,0.0010874366,42061.625
2021-02-13 08:30:00,BTC_USDT,BUY,0.001083729,42206.05
2021-02-13 09:30:00,BTC_USDT,SELL,0.001083729,42029.32
2021-02-13 11:00:00,BTC_USDT,BUY,0.0010800501,42173.88
2021-02-13 11:15:00,BTC_USDT,SELL,0.0010800501,42035.316
2021-02-13 12:00:00,BTC_USDT,BUY,0.0010766136,42169.207
2021-02-13 12:15:00,BTC_USDT,SELL,0.0010766136,41994.23
2021-02-13 12:30:00,BTC_USDT,BUY,0.0010726069,42149.55
2021-02-13 13:30:00,BTC_USDT,SELL,0.0010726069,41989.816
2021-02-13 13:45:00,BTC_USDT,BUY,0.0010690361,42131.344
2021-02-13 14:00:00,BTC_USDT,SELL,0.0010690361,41976.7
2021-02-13 14:30:00,BTC_USDT,BUY,0.0010653334,42118.2
2021-02-13 14:45:00,BTC_USDT,SELL,0.0010653334,41971.062
2021-02-13 15:15:00,BTC_USDT,BUY,0.0010614814,42120.293
2021-02-13 16:15:00,BTC_USDT,SELL,0.0010614814,41975.336
2021-02-13 17:00:00,BTC_USDT,BUY,0.0010575453,42135.203
2021-02-13 17:15:00,BTC_USDT,SELL,0.0010575453,41988.664
2021-02-13 19:00:00,BTC_USDT,BUY,0.0010540864,42121.723
2021-02-13 19:45:00,BTC_USDT,SELL,0.0010540864,41979.684
2021-02-13 20:30:00,BTC_USDT,BUY,0.0010507277,42113.61
2021-02-13 21:00:00,BTC_USDT,SELL,0.0010507277,41942.79
